DATUM,CAS,SUM_of_MNOZSTVO
09/07/2013,450,24042.954395
09/07/2013,465,23893.337651
09/07/2013,480,24205.672814
09/07/2013,495,24403.448018
09/07/2013,510,24184.615449
09/07/2013,525,23688.471021
09/07/2013,540,23529.542787
09/07/2013,555,23095.615405
09/07/2013,570,23224.859692
09/07/2013,585,23314.189476
09/07/2013,600,23385.120983
09/07/2013,615,23669.172419
09/07/2013,630,23887.443643
09/07/2013,645,24243.453233
09/07/2013,660,24075.018242
09/07/2013,675,23786.86167
09/07/2013,690,23141.766399
09/07/2013,705,23013.949441
09/07/2013,720,22520.47031
09/07/2013,735,22915.938177
09/07/2013,750,22877.925263
09/07/2013,765,22703.436744
09/07/2013,780,22493.94579
09/07/2013,795,22405.557345
09/07/2013,810,21995.593453
09/07/2013,825,21947.619857
09/07/2013,840,21491.916687
09/07/2013,855,20887.415714
09/07/2013,870,21025.454861
09/07/2013,885,21210.568296
09/07/2013,900,21326.286285
09/07/2013,915,20886.782869
09/07/2013,930,20746.714997
09/07/2013,945,20481.043404
09/07/2013,960,19793.050138
09/07/2013,975,19378.357122
09/07/2013,990,19693.288192
09/07/2013,1005,19773.274126
09/07/2013,1020,20149.846946
09/07/2013,1035,19978.720441
09/07/2013,1050,19736.099345
09/07/2013,1065,19449.369798
09/07/2013,1080,19461.971839
09/07/2013,1095,19096.283072
09/07/2013,1110,18855.283552
09/07/2013,1125,18397.550028
09/07/2013,1140,18380.295564
09/07/2013,1155,18417.560204
09/07/2013,1170,18190.76185
09/07/2013,1185,17593.946054
09/07/2013,1200,16960.232707
09/07/2013,1215,16690.091391
09/07/2013,1230,16634.09865
09/07/2013,1245,16321.789829
09/07/2013,1260,16186.699328
09/07/2013,1275,15972.867876
09/07/2013,1290,15540.73116
09/07/2013,1305,15245.282878
09/07/2013,1320,15168.267886
10/07/2013,-105,14689.726335
10/07/2013,-90,14622.777028
10/07/2013,-75,14348.073984
10/07/2013,-60,14113.578243
10/07/2013,-45,14033.10518
10/07/2013,-30,14355.173512
10/07/2013,-15,14612.732399
10/07/2013,0,14725.89873
10/07/2013,15,14642.933181
10/07/2013,30,14350.635842
10/07/2013,45,14102.386388
10/07/2013,60,13935.52476
10/07/2013,75,14151.120793
10/07/2013,90,14397.26908
10/07/2013,105,14405.163694
10/07/2013,120,14387.304579
10/07/2013,135,14886.533933
10/07/2013,150,14637.740404
10/07/2013,165,14550.265777
10/07/2013,180,14654.762388
10/07/2013,195,14871.689095
10/07/2013,210,15040.258202
10/07/2013,225,15497.26217
10/07/2013,240,16316.737312
10/07/2013,255,18384.179632
10/07/2013,270,19609.184235
10/07/2013,285,20282.617171
10/07/2013,300,21479.365784
10/07/2013,315,22550.470843
10/07/2013,330,23095.639019
10/07/2013,345,23305.067144
10/07/2013,360,23679.364094
10/07/2013,375,23396.639187
10/07/2013,390,23673.988692
10/07/2013,405,24280.832578
10/07/2013,420,24387.984049
10/07/2013,435,24535.667414
10/07/2013,450,24603.965877
10/07/2013,465,24526.410594
10/07/2013,480,24532.627674
